,cow_code,state_name,year,num_trade_states,export_dollars,import_dollars,military_expenditure,military_personnel,prim_energy_consumption,total_pop,cinc_score,num_alliances,pre_1816_alliances,num_in_effect_1231_2012,defense_treaties,neutrality_treaties,nonaggression_treaties,entente_treaties,num_conflicts,avg_cum_duration,num_wars,ongoing_2010,revision_pct,avg_hostility_level,majority_religion,un_region,un_continent,election_type,legislation_type,legislature_status,party_legal_status,party_existance,party_existance_outside_regime,legislature_parties,incumbent_type,collective_leadership,num_leadership_changes,leader_tenure,military_leader,royal_leader,nominal_vs_eff_diff,communist_leader,leader_died,democratic_regime,cabinet_assembly,popular_election,regime_type,transition_to_democracy,transition_to_dictatorship,age_govt,num_transitions_ever
3276,680,Yemen People's Republic,1976,150.0,293260000.1,305470000.0,49536000.0,21000.0,4764000000.0,1718000.0,0.0003182,37.0,0.0,0.0,17.0,0.0,37.0,37.0,2.0,0.18356164383561643,0.0,0.0,1.0,4.0,Islam,Western Asia,Asia,Indirect election,Non‐elective legislature,Closed,Multiple parties legally allowed,One party,One party outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,8,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,10.0,0
3277,432,Mali,1976,150.0,148480000.1,73650000.0,21876000.0,8000.0,2246000000.0,6316000.0,0.000414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Islam,Western Africa,Africa,Nonelective,No legislature exists,Closed,Legally single party state,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,9,Yes,No,No,No,No,No,No,No,Military dictatorship,No,No,17.0,0
3278,850,Indonesia,1976,150.0,5399089997.0,9754769996.0,1404819000.0,257000.0,120824000000.0,133532000.0,0.0119113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9945205479452055,0.0,0.0,1.0,4.0,Islam,South-Eastern Asia,Asia,Indirect election,Elective legislature,Appointed,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,11,Yes,No,No,No,No,No,No,No,Military dictatorship,No,No,28.0,0
3279,51,Jamaica,1976,150.0,867480000.3,681270000.0,29260000.0,1000.0,5166000000.0,2050000.0,0.0001663,23.0,0.0,23.0,23.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Caribbean,Americas,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,5,No,No,No,No,No,Yes,Yes,No,Parliamentary democracy,No,No,15.0,0
3280,365,Russia,1976,150.0,23449799960.0,19426499980.0,138000000000.0,4200000.0,3260162000000.0,256760000.0,0.1760274,22.0,0.0,0.0,15.0,2.0,12.0,13.0,1.0,0.2356164383561644,0.0,0.0,1.0,1.0,Non-Religious,Eastern Europe,Europe,Nonelective,Elective legislature,Elected,Legally single party state,One party,One party outside regime,Only members from regime party,Democratic incumbent,No,0,13,No,No,Yes,Yes,No,No,No,No,Civilian dictatorship,No,No,61.0,0
3281,150,Paraguay,1976,150.0,193720000.3,258170000.2,28468000.0,15000.0,2828000000.0,2744000.0,0.0003297,24.0,0.0,24.0,23.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,South America,Americas,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,23,Yes,No,No,No,No,No,No,No,Military dictatorship,No,No,41.0,0
3282,484,Congo,1976,150.0,175260000.6,262299999.9,34333000.0,10000.0,1160000000.0,1489000.0,0.0002076,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Middle Africa,Africa,Nonelective,Elective legislature,Elected,Legally single party state,One party,One party outside regime,Only members from regime party,Democratic incumbent,No,0,8,Yes,No,No,No,Yes,No,No,No,Military dictatorship,No,No,14.0,1
3283,630,Iran,1976,150.0,12862479950.0,22639119980.0,7746860000.0,420000.0,139614000000.0,33709000.0,0.0105288,5.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0027397260273972603,0.0,0.0,0.0,4.0,Islam,Southern Asia,Asia,Nonelective,Elective legislature,Elected,Legally single party state,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,36,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,107.0,0
3284,395,Iceland,1976,150.0,464309999.9,415319999.4,0.0,0.0,596000000.0,220000.0,1.4000000000000001e-05,14.0,0.0,13.0,14.0,0.0,14.0,14.0,1.0,0.5506849315068493,0.0,0.0,1.0,4.0,Christianity,Northern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,3,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,33.0,0
3285,840,Philippines,1976,150.0,3818470000.0,2839809999.3,463959000.0,140000.0,52144000000.0,43406000.0,0.0045448,6.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,South-Eastern Asia,Asia,Direct election,No legislature exists,Closed,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,12,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,12.0,1
3286,91,Honduras,1976,150.0,451079999.8,466990000.1,23700000.0,12000.0,3920000000.0,3202000.0,0.00035039999999999995,23.0,0.0,23.0,23.0,0.0,23.0,23.0,1.0,0.08493150684931507,0.0,0.0,1.0,4.0,Christianity,Central America,Americas,Nonelective,No legislature exists,Closed,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,2,Yes,No,No,No,No,No,No,No,Military dictatorship,No,No,5.0,2
3287,560,South Africa,1976,150.0,6355570038.0,6518219960.0,1445492000.0,59000.0,208124000000.0,26347000.0,0.006983400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2821917808219179,2.0,0.0,1.0,5.0,Christianity,Southern Africa,Africa,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,11,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,31.0,0
3288,225,Switzerland,1976,150.0,14640510010.0,17445299960.0,1297008000.0,25000.0,21588000000.0,6346000.0,0.0014682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Western Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,Yes,1,1,No,No,No,No,No,Yes,No,No,Presidential democracy,No,No,107.0,0
3289,678,Yemen Arab Republic,1976,150.0,400099999.9,262450000.0,92274000.0,42000.0,20000000.0,5502000.0,0.0005566,37.0,0.0,0.0,17.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,Islam,Western Asia,Asia,Nonelective,Non‐elective legislature,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,3,Yes,No,No,No,Yes,No,No,No,Military dictatorship,No,No,69.0,0
3290,781,Maldives,1976,150.0,5960000.0,4850000.0,,0.0,6000000.0,135000.0,6.61e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Islam,Southern Asia,Asia,Nonelective,Elective legislature,Elected,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,9,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,12.0,0
3291,501,Kenya,1976,150.0,961060002.9,859460000.2,54000000.0,9000.0,21552000000.0,13853000.0,0.0010245,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5260273972602739,0.0,0.0,0.0,4.0,Christianity,Eastern Africa,Africa,Direct election,Elective legislature,Elected,Multiple parties legally allowed,One party,One party outside regime,Only members from regime party,Democratic incumbent,No,0,14,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,14.0,0
3292,130,Ecuador,1976,150.0,944719999.3,1493059999.5,102520000.0,24000.0,9904000000.0,7109000.0,0.000923,24.0,0.0,24.0,23.0,1.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,South America,Americas,Nonelective,No legislature exists,Closed,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,1,1,Yes,No,No,No,No,No,No,No,Military dictatorship,No,No,14.0,2
3293,780,Sri Lanka,1976,150.0,547009999.8,582060000.4,28963000.0,18000.0,11556000000.0,13717000.0,0.0009757999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Buddhism,Southern Asia,Asia,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,7,No,No,No,No,No,Yes,Yes,No,Parliamentary democracy,No,No,29.0,0
3294,660,Lebanon,1976,150.0,525149999.6,514450000.2,112615000.0,24000.0,6278000000.0,2772000.0,0.0005077,37.0,0.0,31.0,17.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Western Asia,Asia,Nonelective,Elective legislature,Appointed,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,1,1,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,2.0,1
3295,101,Venezuela,1976,150.0,6837379981.0,7609230007.0,417725000.0,55000.0,183326000000.0,12177000.0,0.0038633,24.0,0.0,24.0,23.0,0.0,24.0,23.0,1.0,0.0821917808219178,0.0,0.0,1.0,3.0,Christianity,South America,Americas,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,3,No,No,No,No,No,Yes,No,Yes,Presidential democracy,No,No,18.0,1
3296,404,Guinea-Bissau,1976,150.0,35769999.900000006,7560000.0,4000000.0,5000.0,732000000.0,660000.0,8.66e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Islam,Western Africa,Africa,Indirect election,Elective legislature,Elected,Legally single party state,One party,One party outside regime,Only members from regime party,Democratic incumbent,No,0,3,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,3.0,0
3297,70,Mexico,1976,150.0,5926990000.0,5256190002.0,529625000.0,100000.0,189330000000.0,60822000.0,0.0104193,23.0,0.0,23.0,23.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Central America,Americas,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,1,1,No,No,No,No,No,No,No,Yes,Civilian dictatorship,No,No,107.0,0
3298,552,Zimbabwe,1976,150.0,9150000.0,101580000.0,140294000.0,17000.0,14904000000.0,6330000.0,0.0009158999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.7333333333333334,0.0,0.0,0.0,4.0,Christianity,Eastern Africa,Africa,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,13,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,12.0,0
3299,775,Myanmar,1976,150.0,196310000.0,290899999.8,162341000.0,210000.0,13152000000.0,30834000.0,0.0034345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Buddhism,South-Eastern Asia,Asia,Indirect election,Elective legislature,Elected,Legally single party state,One party,One party outside regime,Only members from regime party,Democratic incumbent,No,0,15,Yes,No,No,No,No,No,No,No,Military dictatorship,No,No,15.0,2
3300,750,India,1976,150.0,5097579998.0,6410409995.0,2878683000.0,1440000.0,382902000000.0,616333000.0,0.0536123,3.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,0.00821917808219178,0.0,0.0,1.0,4.0,Hindu,Southern Asia,Asia,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,11,No,No,No,No,No,Yes,Yes,No,Parliamentary democracy,No,No,30.0,0
3301,450,Liberia,1976,150.0,435199999.8,694680003.0,5400000.0,6000.0,2514000000.0,1623000.0,0.00017680000000000001,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Western Africa,Africa,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,6,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,107.0,0
3302,402,Cape Verde,1976,150.0,25750000.0,1420000.0,1000000.0,3000.0,2000000.0,303000.0,3.18e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Western Africa,Africa,Indirect election,Elective legislature,Elected,Legally single party state,One party,One party outside regime,Only members from regime party,Democratic incumbent,No,0,2,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,2.0,0
3303,115,Suriname,1976,150.0,309829999.9,305380000.3,0.0,1000.0,432000000.0,354000.0,4.8899999999999996e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0821917808219178,0.0,0.0,1.0,4.0,Christianity,South America,Americas,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,4,No,No,No,No,No,Yes,Yes,No,Parliamentary democracy,No,No,2.0,0
3304,771,Bangladesh,1976,150.0,773130000.2,402140002.6,91614000.0,126000.0,8466000000.0,80815000.0,0.0049946,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.00821917808219178,0.0,0.0,1.0,4.0,Islam,Southern Asia,Asia,Nonelective,No legislature exists,Closed,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,2,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,6.0,0
3305,541,Mozambique,1976,150.0,259030000.4,300789999.9,52853000.0,21000.0,19256000000.0,9322000.0,0.0008125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2328767123287672,0.0,0.0,1.0,4.0,Christianity,Eastern Africa,Africa,Nonelective,No legislature exists,Elected,Legally single party state,One party,One party outside regime,Only members from regime party,Democratic incumbent,No,0,2,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,2.0,0
3306,551,Zambia,1976,150.0,651099995.9,990450002.0,68000000.0,17000.0,11754000000.0,5041000.0,0.0007107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6383561643835617,0.0,0.0,0.6666666666666666,3.3333333333333335,Christianity,Eastern Africa,Africa,Direct election,Elective legislature,Elected,Legally single party state,One party,One party outside regime,Only members from regime party,Democratic incumbent,No,0,13,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,13.0,0
3307,666,Israel,1976,150.0,3384750034.0,1959739997.0,3548631000.0,172000.0,23948000000.0,3533000.0,0.0032040999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.3052054794520548,0.0,0.0,0.6,3.4,Judiasm,Western Asia,Asia,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,3,Yes,No,No,No,No,Yes,Yes,No,Parliamentary democracy,No,No,29.0,0
3308,403,Sao Tome and Principe,1976,150.0,8520000.0,6990000.0,0.0,0.0,38000000.0,85000.0,3.76e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Middle Africa,Africa,Indirect election,Elective legislature,Elected,Legally single party state,One party,One party outside regime,Only members from regime party,Democratic incumbent,No,0,2,No,No,No,No,No,No,Yes,No,Civilian dictatorship,No,No,2.0,0
3309,345,Yugoslavia,1976,150.0,7365070001.0,5017120002.0,1826747000.0,275000.0,86662000000.0,21573000.0,0.0054394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07671232876712329,0.0,0.0,1.0,4.0,Christianity,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Legally single party state,One party,One party outside regime,Only members from regime party,Democratic incumbent,No,0,37,No,No,No,Yes,No,No,No,No,Civilian dictatorship,No,No,47.0,1
3310,770,Pakistan,1976,150.0,2115269998.3,1075400003.2,803232000.0,604000.0,35962000000.0,73205000.0,0.0099329,6.0,0.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,Islam,Southern Asia,Asia,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,6,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,5.0,1
3311,375,Finland,1976,150.0,7394480018.0,6738390040.0,438619000.0,36000.0,55756000000.0,4726000.0,0.0016917000000000002,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Northern Europe,Europe,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,2,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,33.0,0
3312,760,Bhutan,1976,150.0,,,,5000.0,442000000.0,1184000.0,0.0001002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Buddhism,Southern Asia,Asia,Nonelective,Elective legislature,Elected,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,5,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,70.0,0
3313,510,Tanzania,1976,150.0,646100000.6,519109996.0,97622000.0,25000.0,15586000000.0,16412000.0,0.0011665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Eastern Africa,Africa,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,17,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,16.0,0
3314,290,Poland,1976,150.0,15334219970.0,10791560003.0,6505500000.0,435000.0,402890000000.0,34362000.0,0.0158768,11.0,0.0,0.0,11.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Eastern Europe,Europe,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,One party outside regime,Legislature with multiple parties,Democratic incumbent,No,0,7,No,No,Yes,Yes,No,No,No,No,Civilian dictatorship,No,No,32.0,1
3315,110,Guyana,1976,150.0,357159999.6,298070000.4,18000000.0,5000.0,692000000.0,794000.0,7.72e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.30593607305936077,0.0,0.0,0.3333333333333333,1.0,Christianity,South America,Americas,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,11,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,11.0,0
3316,663,Jordan,1976,150.0,940960000.0,343980000.0,310147000.0,65000.0,3492000000.0,2779000.0,0.0008823,39.0,0.0,31.0,19.0,0.0,37.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,Islam,Western Asia,Asia,Nonelective,No legislature exists,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,25,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,31.0,0
3317,325,Italy,1976,150.0,43244089960.0,37517499600.0,4335080000.0,455000.0,437454000000.0,55718000.0,0.0196696,20.0,0.0,19.0,20.0,0.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,1,1,No,No,No,No,No,Yes,Yes,No,Parliamentary democracy,No,No,31.0,1
3318,652,Syria,1976,150.0,2324969999.0,1696160000.0,957844000.0,240000.0,9732000000.0,7627000.0,0.0027841,37.0,0.0,31.0,17.0,0.0,37.0,37.0,3.0,0.5260273972602739,0.0,0.0,0.3333333333333333,3.6666666666666665,Islam,Western Asia,Asia,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,One party outside regime,Legislature with multiple parties,Democratic incumbent,No,0,7,Yes,No,No,No,No,No,No,No,Military dictatorship,No,No,31.0,0
3319,437,Ivory Coast,1976,150.0,1249370003.0,1867850004.0,43761000.0,8000.0,8236000000.0,7025000.0,0.0005937000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Western Africa,Africa,Direct election,Elective legislature,Elected,Legally single party state,One party,One party outside regime,Only members from regime party,Democratic incumbent,No,0,18,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,17.0,0
